2.200000000000000011e-01 8.010864257812500000e-04 1.327983551025390625e+02 1.327975463867187500e+02
2.300000000000000100e-01 1.303735189139842987e-03 1.328091430664062500e+02 1.328078460693359375e+02
2.399999999999999911e-01 9.489338845014572144e-03 1.328602905273437500e+02 1.328507995605468750e+02
2.500000000000000000e-01 2.005108166486024857e-03 1.328310546875000000e+02 1.328290557861328125e+02
2.600000000000000089e-01 1.382827758789062500e-03 1.328928222656250000e+02 1.328914337158203125e+02
2.700000000000000178e-01 1.590696861967444420e-03 1.328468627929687500e+02 1.328452758789062500e+02
2.800000000000000266e-01 2.630781382322311401e-02 1.328553161621093750e+02 1.328290100097656250e+02
2.899999999999999800e-01 3.671646118164062500e-03 1.328322753906250000e+02 1.328285980224609375e+02
2.999999999999999889e-01 3.855843096971511841e-03 1.328384246826171875e+02 1.328345642089843750e+02
3.099999999999999978e-01 1.039505004882812500e-03 1.328388824462890625e+02 1.328378448486328125e+02
3.200000000000000067e-01 8.182525634765625000e-03 1.329103240966796875e+02 1.329021453857421875e+02
3.300000000000000155e-01 1.522064208984375000e-02 1.328466491699218750e+02 1.328314208984375000e+02
3.400000000000000244e-01 2.279281616210937500e-03 1.329281921386718750e+02 1.329259185791015625e+02
3.500000000000000333e-01 4.444122314453125000e-03 1.328660430908203125e+02 1.328616027832031250e+02
3.599999999999999867e-01 1.133918762207031250e-02 1.328503112792968750e+02 1.328389739990234375e+02
3.699999999999999956e-01 7.600784301757812500e-03 1.328414306640625000e+02 1.328338317871093750e+02
3.800000000000000044e-01 1.556450151838362217e-03 1.328334960937500000e+02 1.328319396972656250e+02
3.900000000000000133e-01 1.127243041992187500e-02 1.328621368408203125e+02 1.328508605957031250e+02
4.000000000000000222e-01 1.001358032226562500e-02 1.328269195556640625e+02 1.328169097900390625e+02
4.100000000000000311e-01 4.673004150390625000e-04 1.328492431640625000e+02 1.328487701416015625e+02
4.199999999999999845e-01 3.442764282226562500e-03 1.329037933349609375e+02 1.329003448486328125e+02
4.299999999999999933e-01 1.497145742177963257e-02 1.328502960205078125e+02 1.328353271484375000e+02
4.400000000000000022e-01 3.337860107421875000e-03 1.328574218750000000e+02 1.328540802001953125e+02
4.500000000000000111e-01 2.908706665039062500e-03 1.328346862792968750e+02 1.328317718505859375e+02
4.600000000000000200e-01 1.714886166155338287e-03 1.328509063720703125e+02 1.328491973876953125e+02
4.700000000000000289e-01 4.625320434570312500e-03 1.328182830810546875e+02 1.328136596679687500e+02
4.799999999999999822e-01 2.367973327636718750e-02 1.328760528564453125e+02 1.328523712158203125e+02
4.899999999999999911e-01 9.346008300781250000e-04 1.328675842285156250e+02 1.328666534423828125e+02
5.000000000000000000e-01 2.060878090560436249e-02 1.328454742431640625e+02 1.328248596191406250e+02
5.100000000000000089e-01 7.715225219726562500e-03 1.328390808105468750e+02 1.328313598632812500e+02
5.200000000000000178e-01 6.837844848632812500e-03 1.328627166748046875e+02 1.328558807373046875e+02
5.300000000000000266e-01 1.144409179687500000e-03 1.328247375488281250e+02 1.328235931396484375e+02
5.400000000000000355e-01 6.303787231445312500e-03 1.328892059326171875e+02 1.328829040527343750e+02
5.500000000000000444e-01 2.007484436035156250e-02 1.328320617675781250e+02 1.328119812011718750e+02
5.600000000000000533e-01 1.228332519531250000e-02 1.328478851318359375e+02 1.328356018066406250e+02
5.700000000000000622e-01 1.417160034179687500e-02 1.328480987548828125e+02 1.328339233398437500e+02
5.799999999999999600e-01 3.814697265625000000e-05 1.328824310302734375e+02 1.328823852539062500e+02
5.899999999999999689e-01 1.076698303222656250e-02 1.328437957763671875e+02 1.328330230712890625e+02
5.999999999999999778e-01 1.020147465169429779e-02 1.328576965332031250e+02 1.328474884033203125e+02
6.099999999999999867e-01 8.761827833950519562e-03 1.328738403320312500e+02 1.328650817871093750e+02
6.199999999999999956e-01 2.126693725585937500e-03 1.328701171875000000e+02 1.328679962158203125e+02
6.300000000000000044e-01 2.420425415039062500e-02 1.328648681640625000e+02 1.328406677246093750e+02
6.400000000000000133e-01 7.781568448990583420e-03 1.328492431640625000e+02 1.328414611816406250e+02
6.500000000000000222e-01 2.020690590143203735e-04 1.327884674072265625e+02 1.327882690429687500e+02
6.600000000000000311e-01 2.061358094215393066e-02 1.327669525146484375e+02 1.327463378906250000e+02
6.700000000000000400e-01 8.652115240693092346e-03 1.328603973388671875e+02 1.328517456054687500e+02
6.800000000000000488e-01 1.532395929098129272e-02 1.328044738769531250e+02 1.327891540527343750e+02
6.900000000000000577e-01 1.772880554199218750e-02 1.328816528320312500e+02 1.328639221191406250e+02
7.000000000000000666e-01 1.518393680453300476e-02 1.327984313964843750e+02 1.327832489013671875e+02
7.099999999999999645e-01 2.412796020507812500e-03 1.327899169921875000e+02 1.327875061035156250e+02
7.199999999999999734e-01 3.671646118164062500e-03 1.328202667236328125e+02 1.328165893554687500e+02
7.299999999999999822e-01 6.146124564111232758e-03 1.328433074951171875e+02 1.328371582031250000e+02
7.399999999999999911e-01 9.911642409861087799e-03 1.328187713623046875e+02 1.328088531494140625e+02
7.500000000000000000e-01 1.210212707519531250e-02 1.328103179931640625e+02 1.327982177734375000e+02
7.600000000000000089e-01 1.755714416503906250e-02 1.328166046142578125e+02 1.327990417480468750e+02
7.700000000000000178e-01 1.614570617675781250e-02 1.328565673828125000e+02 1.328404235839843750e+02
7.800000000000000266e-01 1.153945922851562500e-02 1.328248291015625000e+02 1.328132934570312500e+02
7.900000000000000355e-01 1.293182373046875000e-02 1.328172607421875000e+02 1.328043212890625000e+02
8.000000000000000444e-01 1.710205897688865662e-02 1.328595123291015625e+02 1.328424072265625000e+02
8.100000000000000533e-01 7.581710815429687500e-03 1.327928009033203125e+02 1.327852172851562500e+02
8.200000000000000622e-01 1.907348632812500000e-04 1.328325195312500000e+02 1.328323364257812500e+02
8.300000000000000711e-01 9.031295776367187500e-03 1.328397369384765625e+02 1.328307037353515625e+02
8.399999999999999689e-01 9.155273437500000000e-04 1.328574523925781250e+02 1.328565368652343750e+02
8.499999999999999778e-01 2.145767211914062500e-02 1.328576965332031250e+02 1.328362426757812500e+02
8.599999999999999867e-01 9.250640869140625000e-03 1.328619232177734375e+02 1.328526763916015625e+02
8.699999999999999956e-01 2.002716064453125000e-04 1.328532104492187500e+02 1.328530120849609375e+02
8.800000000000000044e-01 1.058578491210937500e-03 1.328408966064453125e+02 1.328398437500000000e+02
8.900000000000000133e-01 4.719074349850416183e-03 1.328374938964843750e+02 1.328327789306640625e+02
9.000000000000000222e-01 3.547668457031250000e-03 1.328397521972656250e+02 1.328362121582031250e+02
9.100000000000000311e-01 5.550384521484375000e-03 1.328869781494140625e+02 1.328814239501953125e+02
9.200000000000000400e-01 3.738403320312500000e-03 1.329145660400390625e+02 1.329108276367187500e+02
9.300000000000000488e-01 1.106262207031250000e-02 1.329013214111328125e+02 1.328902587890625000e+02
9.400000000000000577e-01 2.994537353515625000e-03 1.329033660888671875e+02 1.329003753662109375e+02
9.500000000000000666e-01 2.934024669229984283e-03 1.328989105224609375e+02 1.328959808349609375e+02
9.599999999999999645e-01 7.021414116024971008e-03 1.328428192138671875e+02 1.328358001708984375e+02
9.699999999999999734e-01 1.602172851562500000e-03 1.329500732421875000e+02 1.329484710693359375e+02
9.799999999999999822e-01 5.521774291992187500e-03 1.328249511718750000e+02 1.328194274902343750e+02
9.899999999999999911e-01 1.357078552246093750e-02 1.329051208496093750e+02 1.328915557861328125e+02
1.000000000000000000e+00 5.111694335937500000e-03 1.328960266113281250e+02 1.328909149169921875e+02
1.010000000000000009e+00 7.219314575195312500e-03 1.328788452148437500e+02 1.328716278076171875e+02
1.020000000000000018e+00 1.010894775390625000e-03 1.328410491943359375e+02 1.328400421142578125e+02
1.030000000000000027e+00 1.012802124023437500e-02 1.328394927978515625e+02 1.328293609619140625e+02
1.040000000000000036e+00 6.185163510963320732e-04 1.328718414306640625e+02 1.328712158203125000e+02
1.050000000000000044e+00 2.546310424804687500e-03 1.329335632324218750e+02 1.329310150146484375e+02
1.060000000000000053e+00 1.496315002441406250e-02 1.328969421386718750e+02 1.328819732666015625e+02
1.070000000000000062e+00 7.028579711914062500e-03 1.328739624023437500e+02 1.328669281005859375e+02
1.080000000000000071e+00 6.694793701171875000e-03 1.329061584472656250e+02 1.328994598388671875e+02
1.090000000000000080e+00 4.024505615234375000e-03 1.328588562011718750e+02 1.328548278808593750e+02
1.100000000000000089e+00 6.961822509765625000e-04 1.328088073730468750e+02 1.328081054687500000e+02
1.110000000000000098e+00 5.159378051757812500e-03 1.328790893554687500e+02 1.328739318847656250e+02
1.120000000000000107e+00 1.258850097656250000e-03 1.328547515869140625e+02 1.328534851074218750e+02
1.130000000000000115e+00 8.160155266523361206e-04 1.328919677734375000e+02 1.328911590576171875e+02
1.140000000000000124e+00 4.281997680664062500e-03 1.328636322021484375e+02 1.328593444824218750e+02
1.150000000000000133e+00 6.696963682770729065e-03 1.328675079345703125e+02 1.328608093261718750e+02
1.159999999999999920e+00 3.385543823242187500e-02 1.328019256591796875e+02 1.327680664062500000e+02
1.169999999999999929e+00 4.386901855468750000e-03 1.329026794433593750e+02 1.328982849121093750e+02
1.179999999999999938e+00 4.205703735351562500e-03 1.328080749511718750e+02 1.328038635253906250e+02
1.189999999999999947e+00 2.040863037109375000e-03 1.328946075439453125e+02 1.328925628662109375e+02
1.199999999999999956e+00 5.226135253906250000e-03 1.328277282714843750e+02 1.328225097656250000e+02
1.209999999999999964e+00 4.034042358398437500e-03 1.329140014648437500e+02 1.329099731445312500e+02
1.219999999999999973e+00 9.880853816866874695e-03 1.328027648925781250e+02 1.327928771972656250e+02
1.229999999999999982e+00 1.131501048803329468e-03 1.328835601806640625e+02 1.328824310302734375e+02
1.239999999999999991e+00 7.033647270873188972e-04 1.328485412597656250e+02 1.328478393554687500e+02
1.250000000000000000e+00 1.640319824218750000e-03 1.329180145263671875e+02 1.329163818359375000e+02
1.260000000000000009e+00 1.383490953594446182e-02 1.328728027343750000e+02 1.328589630126953125e+02
1.270000000000000018e+00 2.551078796386718750e-02 1.328863525390625000e+02 1.328608398437500000e+02
1.280000000000000027e+00 8.543862029910087585e-03 1.328655700683593750e+02 1.328570251464843750e+02
1.290000000000000036e+00 3.643035888671875000e-03 1.329395294189453125e+02 1.329358825683593750e+02
1.300000000000000044e+00 6.303787231445312500e-03 1.329330444335937500e+02 1.329267425537109375e+02
1.310000000000000053e+00 9.593671187758445740e-03 1.329245758056640625e+02 1.329149780273437500e+02
1.320000000000000062e+00 3.089904785156250000e-03 1.328727416992187500e+02 1.328696594238281250e+02
1.330000000000000071e+00 1.453399658203125000e-02 1.328885955810546875e+02 1.328740539550781250e+02
1.340000000000000080e+00 6.866455078125000000e-04 1.328266296386718750e+02 1.328259429931640625e+02
1.350000000000000089e+00 3.709793090820312500e-03 1.329035339355468750e+02 1.328998260498046875e+02
1.360000000000000098e+00 8.392333984375000000e-04 1.328898162841796875e+02 1.328889770507812500e+02
1.370000000000000107e+00 1.360893249511718750e-02 1.328819274902343750e+02 1.328683166503906250e+02
1.380000000000000115e+00 5.245208740234375000e-04 1.329140319824218750e+02 1.329135131835937500e+02
1.390000000000000124e+00 1.525878906250000000e-02 1.328979339599609375e+02 1.328826751708984375e+02
1.400000000000000133e+00 1.195370219647884369e-02 1.329278259277343750e+02 1.329158782958984375e+02
1.409999999999999920e+00 3.134246217086911201e-03 1.329268493652343750e+02 1.329237213134765625e+02
1.419999999999999929e+00 1.831054687500000000e-03 1.329118804931640625e+02 1.329100494384765625e+02
1.429999999999999938e+00 5.416870117187500000e-03 1.329268798828125000e+02 1.329214630126953125e+02
1.439999999999999947e+00 6.491215899586677551e-03 1.329172058105468750e+02 1.329107208251953125e+02
1.449999999999999956e+00 9.982485324144363403e-03 1.328884124755859375e+02 1.328784332275390625e+02
1.459999999999999964e+00 5.759106017649173737e-03 1.329306182861328125e+02 1.329248657226562500e+02
1.469999999999999973e+00 2.079010009765625000e-03 1.328784179687500000e+02 1.328763427734375000e+02
1.479999999999999982e+00 3.256378695368766785e-03 1.328872222900390625e+02 1.328839721679687500e+02
1.489999999999999991e+00 1.773834228515625000e-03 1.328711853027343750e+02 1.328694152832031250e+02
1.500000000000000000e+00 6.856918334960937500e-03 1.329567260742187500e+02 1.329498748779296875e+02
1.510000000000000009e+00 1.714213285595178604e-03 1.329672546386718750e+02 1.329655456542968750e+02
1.520000000000000018e+00 1.897372864186763763e-02 1.329343566894531250e+02 1.329153900146484375e+02
1.530000000000000027e+00 1.827396336011588573e-03 1.328959503173828125e+02 1.328941192626953125e+02
1.540000000000000036e+00 2.489089965820312500e-03 1.329033508300781250e+02 1.329008636474609375e+02
1.550000000000000044e+00 3.528594970703125000e-03 1.328881988525390625e+02 1.328846740722656250e+02
1.560000000000000053e+00 1.335144042968750000e-04 1.329080810546875000e+02 1.329079437255859375e+02
1.570000000000000062e+00 1.392364501953125000e-03 1.328997039794921875e+02 1.328983154296875000e+02
1.580000000000000071e+00 3.757476806640625000e-03 1.329190826416015625e+02 1.329153289794921875e+02
1.590000000000000080e+00 3.595352172851562500e-03 1.328712768554687500e+02 1.328676757812500000e+02
1.600000000000000089e+00 6.685256958007812500e-03 1.329402770996093750e+02 1.329335937500000000e+02
1.610000000000000098e+00 2.928733825683593750e-02 1.328510131835937500e+02 1.328217315673828125e+02
1.620000000000000107e+00 3.242492675781250000e-04 1.328924255371093750e+02 1.328921051025390625e+02
1.630000000000000115e+00 5.121231079101562500e-03 1.328742065429687500e+02 1.328690795898437500e+02
1.640000000000000124e+00 6.771087646484375000e-04 1.329070739746093750e+02 1.329064025878906250e+02
1.650000000000000133e+00 8.583068847656250000e-05 1.329109802246093750e+02 1.329108886718750000e+02
1.660000000000000142e+00 2.946853637695312500e-03 1.329411621093750000e+02 1.329382171630859375e+02
1.669999999999999929e+00 3.080368041992187500e-03 1.328854370117187500e+02 1.328823547363281250e+02
1.679999999999999938e+00 2.059936523437500000e-03 1.328989868164062500e+02 1.328969268798828125e+02
1.689999999999999947e+00 4.777908325195312500e-03 1.328717498779296875e+02 1.328669738769531250e+02
1.699999999999999956e+00 4.281508736312389374e-03 1.329173736572265625e+02 1.329130859375000000e+02
1.709999999999999964e+00 4.854202270507812500e-03 1.328875122070312500e+02 1.328826599121093750e+02
1.719999999999999973e+00 1.850128173828125000e-03 1.329008331298828125e+02 1.328989868164062500e+02
1.729999999999999982e+00 2.593994140625000000e-03 1.329341735839843750e+02 1.329315795898437500e+02
1.739999999999999991e+00 3.986358642578125000e-03 1.328733215332031250e+02 1.328693389892578125e+02
1.750000000000000000e+00 1.185417175292968750e-02 1.329320678710937500e+02 1.329202117919921875e+02
1.760000000000000009e+00 7.162094116210937500e-03 1.328355407714843750e+02 1.328283843994140625e+02
1.770000000000000018e+00 8.449554443359375000e-03 1.329422302246093750e+02 1.329337768554687500e+02
1.780000000000000027e+00 3.023147583007812500e-03 1.328765258789062500e+02 1.328735046386718750e+02
1.790000000000000036e+00 1.961532980203628540e-03 1.329565734863281250e+02 1.329546051025390625e+02
1.800000000000000044e+00 5.970001220703125000e-03 1.328609161376953125e+02 1.328549499511718750e+02
1.810000000000000053e+00 5.855560302734375000e-03 1.329125061035156250e+02 1.329066467285156250e+02
1.820000000000000062e+00 1.571138855069875717e-03 1.328500976562500000e+02 1.328485260009765625e+02
1.830000000000000071e+00 5.092620849609375000e-03 1.329029083251953125e+02 1.328978118896484375e+02
1.840000000000000080e+00 4.558563232421875000e-03 1.328527374267578125e+02 1.328481750488281250e+02
1.850000000000000089e+00 6.699707359075546265e-03 1.328884124755859375e+02 1.328817138671875000e+02
1.860000000000000098e+00 3.318786621093750000e-03 1.328568572998046875e+02 1.328535461425781250e+02
1.870000000000000107e+00 9.365081787109375000e-03 1.328968505859375000e+02 1.328874816894531250e+02
1.880000000000000115e+00 1.481056213378906250e-02 1.328235626220703125e+02 1.328087463378906250e+02
1.890000000000000124e+00 1.707077026367187500e-03 1.328457031250000000e+02 1.328439941406250000e+02
1.900000000000000133e+00 4.056645557284355164e-03 1.328526153564453125e+02 1.328485565185546875e+02
1.910000000000000142e+00 7.584969513118267059e-03 1.328468170166015625e+02 1.328392333984375000e+02
1.919999999999999929e+00 1.296997070312500000e-03 1.328559570312500000e+02 1.328546600341796875e+02
1.929999999999999938e+00 2.158752176910638809e-03 1.328503723144531250e+02 1.328482208251953125e+02
1.939999999999999947e+00 2.307612448930740356e-03 1.328564758300781250e+02 1.328541717529296875e+02
1.949999999999999956e+00 1.144409179687500000e-04 1.328834991455078125e+02 1.328833923339843750e+02
1.959999999999999964e+00 1.007080078125000000e-02 1.328717346191406250e+02 1.328616638183593750e+02
1.969999999999999973e+00 1.239776611328125000e-04 1.328363037109375000e+02 1.328361816406250000e+02
1.979999999999999982e+00 3.128051757812500000e-03 1.328314208984375000e+02 1.328282928466796875e+02
1.989999999999999991e+00 3.960347734391689301e-03 1.328793945312500000e+02 1.328754272460937500e+02
2.000000000000000000e+00 6.103515625000000000e-03 1.328603973388671875e+02 1.328542938232421875e+02
2.010000000000000231e+00 4.978179931640625000e-03 1.329017791748046875e+02 1.328968048095703125e+02
2.020000000000000018e+00 4.617738537490367889e-03 1.328491973876953125e+02 1.328445739746093750e+02
2.030000000000000249e+00 2.441406250000000000e-03 1.328801727294921875e+02 1.328777313232421875e+02
2.040000000000000036e+00 2.355575561523437500e-03 1.328437347412109375e+02 1.328413848876953125e+02
2.049999999999999822e+00 1.935958862304687500e-03 1.328764038085937500e+02 1.328744659423828125e+02
2.060000000000000053e+00 4.625320434570312500e-03 1.328250579833984375e+02 1.328204345703125000e+02
2.069999999999999840e+00 2.285957336425781250e-02 1.328468780517578125e+02 1.328240203857421875e+02
2.080000000000000071e+00 1.993179321289062500e-03 1.328307952880859375e+02 1.328287963867187500e+02
2.089999999999999858e+00 2.479553222656250000e-04 1.329049835205078125e+02 1.329047393798828125e+02
2.100000000000000089e+00 3.814697265625000000e-05 1.329028472900390625e+02 1.329028015136718750e+02
2.109999999999999876e+00 2.870559692382812500e-03 1.328835906982421875e+02 1.328807220458984375e+02
2.120000000000000107e+00 1.626061275601387024e-03 1.328968353271484375e+02 1.328952026367187500e+02
2.129999999999999893e+00 9.260177612304687500e-03 1.328983764648437500e+02 1.328891143798828125e+02
2.140000000000000124e+00 4.360426682978868484e-03 1.328742675781250000e+02 1.328699035644531250e+02
2.149999999999999911e+00 2.326011657714843750e-02 1.328711242675781250e+02 1.328478698730468750e+02
2.160000000000000142e+00 2.059936523437500000e-03 1.328555450439453125e+02 1.328534851074218750e+02
2.169999999999999929e+00 1.640319824218750000e-03 1.328598937988281250e+02 1.328582458496093750e+02
2.180000000000000160e+00 7.057189941406250000e-04 1.328272552490234375e+02 1.328265533447265625e+02
2.189999999999999947e+00 2.775192260742187500e-03 1.328009643554687500e+02 1.327981872558593750e+02
2.200000000000000178e+00 6.494522094726562500e-03 1.328463897705078125e+02 1.328398895263671875e+02
2.209999999999999964e+00 9.622573852539062500e-03 1.328549499511718750e+02 1.328453216552734375e+02
2.220000000000000195e+00 4.444122314453125000e-03 1.328327941894531250e+02 1.328283538818359375e+02
2.229999999999999982e+00 1.422882080078125000e-02 1.327712707519531250e+02 1.327570495605468750e+02
2.240000000000000213e+00 8.668899536132812500e-03 1.328335266113281250e+02 1.328248596191406250e+02
2.250000000000000000e+00 7.102196104824542999e-03 1.328028717041015625e+02 1.327957763671875000e+02
2.260000000000000231e+00 1.382827758789062500e-03 1.328785400390625000e+02 1.328771514892578125e+02
2.270000000000000018e+00 4.863739013671875000e-04 1.328434906005859375e+02 1.328430023193359375e+02
2.280000000000000249e+00 6.017684936523437500e-03 1.328318481445312500e+02 1.328258361816406250e+02
2.290000000000000036e+00 2.088546752929687500e-03 1.327912902832031250e+02 1.327891998291015625e+02
2.300000000000000266e+00 5.695390515029430389e-03 1.328152618408203125e+02 1.328095703125000000e+02
2.310000000000000053e+00 3.910064697265625000e-03 1.329100341796875000e+02 1.329061279296875000e+02
2.319999999999999840e+00 1.716613769531250000e-04 1.328355560302734375e+02 1.328353881835937500e+02
2.330000000000000071e+00 5.083084106445312500e-03 1.328488616943359375e+02 1.328437805175781250e+02
2.339999999999999858e+00 5.099083296954631805e-03 1.328767547607421875e+02 1.328716583251953125e+02
2.350000000000000089e+00 1.263706944882869720e-03 1.328766326904296875e+02 1.328753662109375000e+02
2.359999999999999876e+00 2.489089965820312500e-03 1.328635559082031250e+02 1.328610687255859375e+02
2.370000000000000107e+00 1.225471496582031250e-02 1.328655548095703125e+02 1.328533020019531250e+02
2.379999999999999893e+00 1.716888509690761566e-03 1.329242858886718750e+02 1.329225616455078125e+02
2.390000000000000124e+00 6.361007690429687500e-03 1.329267578125000000e+02 1.329203948974609375e+02
2.399999999999999911e+00 2.746582031250000000e-03 1.329519805908203125e+02 1.329492340087890625e+02
2.410000000000000142e+00 8.153915405273437500e-03 1.329454803466796875e+02 1.329373321533203125e+02
2.419999999999999929e+00 1.606941223144531250e-02 1.329628906250000000e+02 1.329468231201171875e+02
2.430000000000000160e+00 1.157213095575571060e-02 1.328626403808593750e+02 1.328510742187500000e+02
2.439999999999999947e+00 9.288787841796875000e-03 1.329529876708984375e+02 1.329436950683593750e+02
2.450000000000000178e+00 3.458410967141389847e-03 1.329131927490234375e+02 1.329097290039062500e+02
2.459999999999999964e+00 1.382613554596900940e-02 1.329301757812500000e+02 1.329163513183593750e+02
2.470000000000000195e+00 6.141662597656250000e-03 1.328972778320312500e+02 1.328911437988281250e+02
2.479999999999999982e+00 2.117156982421875000e-03 1.329277648925781250e+02 1.329256439208984375e+02
2.490000000000000213e+00 8.427526336163282394e-04 1.329245758056640625e+02 1.329237365722656250e+02
2.500000000000000000e+00 4.596710205078125000e-03 1.328434600830078125e+02 1.328388671875000000e+02
2.510000000000000231e+00 4.854202270507812500e-03 1.329048767089843750e+02 1.329000244140625000e+02
2.520000000000000018e+00 4.836115520447492599e-03 1.328161163330078125e+02 1.328112792968750000e+02
2.530000000000000249e+00 1.510620117187500000e-02 1.328213958740234375e+02 1.328062896728515625e+02
2.540000000000000036e+00 3.738403320312500000e-03 1.328719177246093750e+02 1.328681793212890625e+02
2.550000000000000266e+00 1.252617919817566872e-03 1.328861389160156250e+02 1.328848876953125000e+02
2.560000000000000053e+00 1.497268676757812500e-02 1.328190765380859375e+02 1.328041076660156250e+02
2.569999999999999840e+00 4.075029399245977402e-03 1.328919677734375000e+02 1.328878936767578125e+02
2.580000000000000071e+00 8.449843153357505798e-04 1.328382263183593750e+02 1.328373870849609375e+02
2.589999999999999858e+00 1.078034751117229462e-02 1.328812255859375000e+02 1.328704376220703125e+02
2.600000000000000089e+00 8.892496116459369659e-03 1.328172912597656250e+02 1.328083953857421875e+02
2.609999999999999876e+00 1.187101006507873535e-03 1.328624572753906250e+02 1.328612670898437500e+02
2.620000000000000107e+00 2.880096435546875000e-03 1.328140258789062500e+02 1.328111419677734375e+02
2.629999999999999893e+00 1.471519470214843750e-02 1.328829650878906250e+02 1.328682556152343750e+02
2.640000000000000124e+00 3.967285156250000000e-03 1.328453826904296875e+02 1.328414154052734375e+02
2.649999999999999911e+00 2.403259277343750000e-03 1.328641357421875000e+02 1.328617248535156250e+02
2.660000000000000142e+00 8.450828026980161667e-04 1.328640747070312500e+02 1.328632354736328125e+02
2.669999999999999929e+00 2.445145510137081146e-02 1.328365173339843750e+02 1.328120727539062500e+02
2.680000000000000160e+00 1.115798950195312500e-02 1.328755340576171875e+02 1.328643798828125000e+02
2.689999999999999947e+00 9.384155273437500000e-03 1.328695220947265625e+02 1.328601379394531250e+02
2.700000000000000178e+00 6.828308105468750000e-03 1.328935546875000000e+02 1.328867187500000000e+02
2.709999999999999964e+00 3.032684326171875000e-03 1.328520050048828125e+02 1.328489685058593750e+02
2.720000000000000195e+00 1.811981201171875000e-04 1.328733215332031250e+02 1.328731384277343750e+02
2.729999999999999982e+00 1.353263854980468750e-02 1.328732604980468750e+02 1.328597259521484375e+02
2.740000000000000213e+00 2.409752923995256424e-03 1.329609680175781250e+02 1.329585571289062500e+02
2.750000000000000000e+00 9.635125286877155304e-03 1.329466857910156250e+02 1.329370574951171875e+02
2.760000000000000231e+00 1.480117347091436386e-02 1.328741149902343750e+02 1.328593139648437500e+02
2.770000000000000018e+00 7.204451132565736771e-03 1.329725341796875000e+02 1.329653320312500000e+02
2.780000000000000249e+00 3.643035888671875000e-02 1.329149322509765625e+02 1.328785095214843750e+02
2.790000000000000036e+00 6.580352783203125000e-04 1.329425201416015625e+02 1.329418640136718750e+02
2.800000000000000266e+00 5.855560302734375000e-03 1.328488769531250000e+02 1.328430175781250000e+02
2.810000000000000053e+00 6.942749023437500000e-03 1.328811340332031250e+02 1.328741912841796875e+02
2.819999999999999840e+00 2.103105420246720314e-03 1.329112854003906250e+02 1.329091796875000000e+02
2.830000000000000071e+00 1.276016235351562500e-02 1.329112701416015625e+02 1.328985137939453125e+02
2.839999999999999858e+00 2.021789550781250000e-03 1.328892822265625000e+02 1.328872680664062500e+02
2.850000000000000089e+00 1.777636352926492691e-03 1.329274597167968750e+02 1.329256896972656250e+02
2.859999999999999876e+00 2.536773681640625000e-03 1.329134521484375000e+02 1.329109191894531250e+02
2.870000000000000107e+00 1.792907714843750000e-03 1.328960723876953125e+02 1.328942871093750000e+02
2.879999999999999893e+00 1.955032348632812500e-03 1.328487243652343750e+02 1.328467712402343750e+02
2.890000000000000124e+00 8.583068847656250000e-04 1.328542480468750000e+02 1.328533935546875000e+02
2.899999999999999911e+00 6.179809570312500000e-03 1.328773651123046875e+02 1.328711853027343750e+02
